project_id,geospatial_anomaly_score,geospatial_anomaly_percentile,geospatial_anomaly_flag,spatial_cluster_id,primary_reason,secondary_reason,tertiary_reason,nearest_neighbor_distance_km,spatial_density_25km,cluster_unit_cost_zscore,model_version,mode,scored_at
MPLADS-002947,24.35,73.12,False,GEO-CLUST-20,High geographic clustering (20 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.84),Geographic coordinates and terrain profile match regional peers,3.15,20,-0.85,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002948,8.41,24.54,False,GEO-CLUST-24,High geographic clustering (15 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.83,15,0.24,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002949,7.17,19.5,False,GEO-CLUST-07,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.89,8,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002950,19.54,63.48,False,GEO-CLUST-10,High geographic clustering (14 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.33,14,-0.5,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002951,47.57,91.06,False,GEO-CLUST-09,Elevated spatial unit cost (+73.2% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.36,4,0.98,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002952,20.9,66.2,False,GEO-CLUST-11,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.18,11,-0.32,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002953,21.27,66.98,False,GEO-CLUST-03,High geographic clustering (20 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.76),Geographic coordinates and terrain profile match regional peers,0.3,20,0.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002954,8.77,26.04,False,GEO-CLUST-20,High geographic clustering (16 active works within 25 km radius),Substantial spatial cost deficit vs cluster median (1.9 sigma below peer median),Geographic coordinates and terrain profile match regional peers,2.35,16,-1.87,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002955,6.2,15.64,False,GEO-CLUST-16,Elevated spatial unit cost (+41.6% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.93,10,0.74,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002956,13.87,46.28,False,GEO-CLUST-13,High geographic clustering (21 active works within 25 km radius),Elevated spatial unit cost (+227.2% vs cluster median for work type),Disproportionate project density relative to local population density (ratio 2.71),3.73,21,3.12,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002957,41.37,88.88,False,GEO-CLUST-22,Elevated spatial unit cost (+562.9% vs cluster median for work type),High geographic clustering (14 active works within 25 km radius),High sanctioned funding allocation (+90.8% above regional cluster median),2.48,14,8.08,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002958,100.0,99.51,True,GEO-CLUST-15,High sanctioned funding allocation (+430.1% above regional cluster median),Elevated spatial unit cost (+781.7% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,5.41,9,10.81,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002959,11.79,38.32,False,GEO-CLUST-10,Elevated spatial unit cost (+268.6% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.58,8,5.44,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002960,11.14,35.92,False,GEO-CLUST-16,High geographic clustering (7 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.46,7,0.24,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002961,13.03,43.24,False,GEO-CLUST-07,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.19,7,-0.78,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002962,25.14,74.26,False,GEO-CLUST-11,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,8.73,7,0.31,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002963,3.24,5.82,False,GEO-CLUST-01,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.43,10,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002964,11.1,35.66,False,GEO-CLUST-07,High geographic clustering (15 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.57,15,-0.77,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002965,3.78,7.4,False,GEO-CLUST-12,High geographic clustering (14 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.88,14,-0.35,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002966,2.51,4.08,False,GEO-CLUST-12,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.42,9,-0.61,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002967,1.08,1.88,False,GEO-CLUST-15,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.86,9,-0.06,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002968,2.67,4.56,False,GEO-CLUST-09,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.42,12,0.1,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002969,22.39,69.52,False,GEO-CLUST-19,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.42,9,-0.73,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002970,16.86,56.52,False,GEO-CLUST-08,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.89,12,-0.66,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002971,86.5,98.16,True,GEO-CLUST-13,High sanctioned funding allocation (+423.0% above regional cluster median),High geographic clustering (14 active works within 25 km radius),Elevated spatial unit cost (+168.0% vs cluster median for work type),2.01,14,2.18,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002972,14.3,47.76,False,GEO-CLUST-24,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,6.73,9,-1.48,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002973,28.95,79.92,False,GEO-CLUST-16,Elevated spatial unit cost (+74.4% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,6.74,10,0.61,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002974,16.3,54.46,False,GEO-CLUST-07,High geographic clustering (15 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.95,15,-0.78,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002975,21.35,67.16,False,GEO-CLUST-06,High geographic clustering (13 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.71,13,0.59,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002976,5.55,13.22,False,GEO-CLUST-06,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.03,9,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002977,100.0,99.51,True,GEO-CLUST-07,Elevated spatial unit cost (+1669.0% vs cluster median for work type),High sanctioned funding allocation (+439.4% above regional cluster median),Geographic coordinates and terrain profile match regional peers,8.06,5,54.13,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002978,0.0,0.51,False,GEO-CLUST-17,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.93,8,0.36,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002979,7.3,20.0,False,GEO-CLUST-24,High geographic clustering (17 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.49,17,-0.78,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002980,8.86,26.5,False,GEO-CLUST-03,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.04,11,1.3,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002981,28.36,79.08,False,GEO-CLUST-22,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.55,9,-0.12,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002982,6.18,15.56,False,GEO-CLUST-11,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.23,10,0.44,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002983,16.1,53.82,False,GEO-CLUST-08,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.42,8,-0.21,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002984,35.82,85.86,False,GEO-CLUST-21,Elevated spatial unit cost (+981.9% vs cluster median for work type),High geographic clustering (20 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.55),2.87,20,19.12,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002985,13.12,43.62,False,GEO-CLUST-06,High geographic clustering (8 active works within 25 km radius),Elevated spatial unit cost (+58.8% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,2.9,8,0.56,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002986,21.7,67.92,False,GEO-CLUST-20,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,6.81,11,-0.94,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002987,3.03,5.42,False,GEO-CLUST-24,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.55,10,-0.69,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002988,13.84,46.16,False,GEO-CLUST-06,High geographic clustering (13 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.81,13,-1.06,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002989,13.28,44.16,False,GEO-CLUST-01,High geographic clustering (19 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.53),Geographic coordinates and terrain profile match regional peers,5.31,19,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002990,10.12,31.76,False,GEO-CLUST-06,Elevated spatial unit cost (+335.1% vs cluster median for work type),High geographic clustering (12 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,4.94,12,6.82,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002991,49.91,91.7,False,GEO-CLUST-22,Elevated spatial unit cost (+418.5% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,6.29,10,3.82,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002992,30.09,81.18,False,GEO-CLUST-01,High geographic clustering (20 active works within 25 km radius),Elevated spatial unit cost (+241.2% vs cluster median for work type),Disproportionate project density relative to local population density (ratio 2.88),4.79,20,2.4,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002993,12.33,40.56,False,GEO-CLUST-20,High geographic clustering (15 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.26,15,-0.96,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002994,17.74,58.88,False,GEO-CLUST-13,Elevated spatial unit cost (+214.4% vs cluster median for work type),High geographic clustering (8 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,4.22,8,2.58,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002995,15.72,52.44,False,GEO-CLUST-24,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.36,8,0.02,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002996,74.23,96.64,True,GEO-CLUST-21,High sanctioned funding allocation (+334.6% above regional cluster median),High geographic clustering (16 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,3.04,16,0.46,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002997,6.32,16.24,False,GEO-CLUST-09,High geographic clustering (15 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.18,15,-0.64,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002998,6.58,17.08,False,GEO-CLUST-13,High geographic clustering (21 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.87),Geographic coordinates and terrain profile match regional peers,3.81,21,-0.9,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-002999,12.22,40.16,False,GEO-CLUST-08,Elevated spatial unit cost (+89.0% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.8,9,1.73,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003000,8.45,24.72,False,GEO-CLUST-05,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.62,9,-0.92,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003001,19.71,63.88,False,GEO-CLUST-02,High geographic clustering (19 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.55,19,-0.45,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003002,46.04,90.64,False,GEO-CLUST-19,Elevated spatial unit cost (+2372.5% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.95,11,54.14,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003003,42.25,89.28,False,GEO-CLUST-12,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.29,10,0.08,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003004,9.98,31.18,False,GEO-CLUST-23,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.79,6,-0.74,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003005,15.18,50.62,False,GEO-CLUST-13,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.91,9,-0.02,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003006,34.4,85.14,False,GEO-CLUST-12,High geographic clustering (16 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.26,16,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003007,23.73,72.06,False,GEO-CLUST-20,High geographic clustering (19 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.60),Geographic coordinates and terrain profile match regional peers,1.96,19,0.2,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003008,16.93,56.76,False,GEO-CLUST-09,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.42,8,-0.1,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003009,7.38,20.3,False,GEO-CLUST-06,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.52,12,-0.08,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003010,12.84,42.48,False,GEO-CLUST-08,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.34,9,0.59,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003011,0.0,0.51,False,GEO-CLUST-12,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.97,9,-0.54,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003012,18.92,62.02,False,GEO-CLUST-08,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.37,8,0.01,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003013,7.07,19.2,False,GEO-CLUST-09,High geographic clustering (15 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.18,15,-0.73,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003014,9.43,28.92,False,GEO-CLUST-09,High geographic clustering (13 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.72,13,-0.32,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003015,34.6,85.28,False,GEO-CLUST-20,High geographic clustering (28 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 4.35),Elevated spatial unit cost (+161.9% vs cluster median for work type),0.77,28,2.81,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003016,19.09,62.34,False,GEO-CLUST-10,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.89,12,-0.98,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003017,9.41,28.82,False,GEO-CLUST-14,High geographic clustering (8 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,6.19,8,-0.61,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003018,7.14,19.42,False,GEO-CLUST-09,High geographic clustering (18 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.14,18,-0.09,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003019,11.14,35.9,False,GEO-CLUST-03,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.0,11,0.44,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003020,63.5,94.9,False,GEO-CLUST-02,High sanctioned funding allocation (+332.4% above regional cluster median),High geographic clustering (17 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,3.82,17,0.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003021,11.07,35.5,False,GEO-CLUST-14,Elevated spatial unit cost (+338.0% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.04,8,4.23,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003022,24.09,72.56,False,GEO-CLUST-05,High geographic clustering (21 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 3.24),Geographic coordinates and terrain profile match regional peers,4.67,21,-0.8,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003023,16.69,56.02,False,GEO-CLUST-15,High geographic clustering (14 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.23,14,0.26,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003024,13.57,45.3,False,GEO-CLUST-17,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,6.29,7,0.28,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003025,7.65,21.52,False,GEO-CLUST-21,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.69,5,0.16,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003026,23.2,71.0,False,GEO-CLUST-14,Elevated spatial unit cost (+128.9% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.0,8,4.66,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003027,13.86,46.26,False,GEO-CLUST-20,High geographic clustering (19 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.74),Geographic coordinates and terrain profile match regional peers,4.2,19,0.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003028,6.09,15.12,False,GEO-CLUST-03,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.82,9,-0.85,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003029,0.0,0.51,False,GEO-CLUST-04,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.78,12,0.15,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003030,16.37,54.72,False,GEO-CLUST-17,High geographic clustering (19 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.99,19,-0.42,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003031,19.16,62.54,False,GEO-CLUST-10,High geographic clustering (12 active works within 25 km radius),Elevated spatial unit cost (+150.1% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,5.51,12,3.02,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003032,27.25,77.56,False,GEO-CLUST-16,Elevated spatial unit cost (+191.2% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.07,10,2.35,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003033,14.54,48.64,False,GEO-CLUST-13,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,7.12,7,-0.86,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003034,9.71,30.08,False,GEO-CLUST-24,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.32,8,0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003035,49.1,91.5,False,GEO-CLUST-00,High geographic clustering (19 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 3.03),Elevated spatial unit cost (+105.6% vs cluster median for work type),2.05,19,1.77,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003036,10.51,33.3,False,GEO-CLUST-05,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.78,9,0.98,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003037,4.5,10.06,False,GEO-CLUST-18,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.91,12,0.38,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003038,49.16,91.54,False,GEO-CLUST-23,High geographic clustering (19 active works within 25 km radius),Elevated spatial unit cost (+179.3% vs cluster median for work type),Disproportionate project density relative to local population density (ratio 2.54),2.56,19,3.19,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003039,9.16,27.76,False,GEO-CLUST-12,Elevated spatial unit cost (+324.1% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,7.24,8,5.91,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003040,12.27,40.34,False,GEO-CLUST-17,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.08,6,-0.66,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003041,0.0,0.51,False,GEO-CLUST-07,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.7,12,0.02,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003042,15.1,50.36,False,GEO-CLUST-08,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.38,8,-0.41,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003043,6.98,18.78,False,GEO-CLUST-05,High geographic clustering (8 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.31,8,-0.69,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003044,9.65,29.82,False,GEO-CLUST-13,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.62,9,0.61,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003045,7.48,20.88,False,GEO-CLUST-05,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,6.8,6,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003046,100.0,99.51,True,GEO-CLUST-20,High sanctioned funding allocation (+480.0% above regional cluster median),Elevated spatial unit cost (+581.3% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,6.94,5,9.15,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003047,18.37,60.82,False,GEO-CLUST-15,High geographic clustering (18 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.28,18,-0.26,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003048,0.0,0.51,False,GEO-CLUST-15,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.92,9,0.65,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003049,12.43,40.92,False,GEO-CLUST-22,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.61,6,-0.34,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003050,23.37,71.3,False,GEO-CLUST-06,High geographic clustering (21 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.84),Geographic coordinates and terrain profile match regional peers,1.86,21,0.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003051,26.47,76.7,False,GEO-CLUST-06,Elevated spatial unit cost (+256.5% vs cluster median for work type),High geographic clustering (13 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,4.1,13,3.53,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
